step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
982,-1.7000000476837158,0.838,0.8500000238418579,0.0,0.0,0.0,169.276,0,1000,0,0
983,-1.7999999523162842,0.914,0.8999999761581421,0.0,0.0,0.0,184.628,0,1000,0,0
984,-1.899999976158142,0.954,0.949999988079071,0.0,0.0,0.0,192.708,0,1000,0,0
985,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
986,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
987,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
988,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
989,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
990,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
991,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
992,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
993,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
994,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
995,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
996,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
997,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
998,-1.899999976158142,0.951,0.949999988079071,0.0,0.0,0.0,192.102,0,1000,0,0
999,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1000,-1.6666666269302368,0.983,0.8333333134651184,0.0,0.0,0.0,198.566,0,1000,0,0
1001,-1.766666054725647,0.853,0.8833330273628235,0.0,0.0,0.0,172.306,0,1000,0,0
1002,-1.8666659593582153,0.923,0.9333329796791077,0.0,0.0,0.0,186.446,0,1000,0,0
1003,-1.9666659832000732,0.982,0.9833329916000366,0.0,0.0,0.0,198.364,0,1000,0,0
1004,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1005,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1006,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1007,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1008,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1009,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1010,-2.0,0.993,1.0,0.005,0.0,0.0,213.101,5,995,0,0
1011,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1012,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1013,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1014,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1015,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1016,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1017,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1018,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1019,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1020,-1.8733333349227905,0.933,0.9366666674613953,0.0,0.0,0.0,188.466,0,1000,0,0
1021,-1.9733339548110962,0.981,0.9866669774055481,0.0,0.0,0.0,198.162,0,1000,0,0
1022,-1.77333402633667,0.886,0.886667013168335,0.0,0.0,0.0,178.972,0,1000,0,0
1023,-1.8733340501785278,0.93,0.9366670250892639,0.0,0.0,0.0,187.86,0,1000,0,0
1024,-1.9733339548110962,0.987,0.9866669774055481,0.0,0.0,0.0,199.374,0,1000,0,0
1025,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1026,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1027,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1028,-1.7999999523162842,0.918,0.8999999761581421,0.0,0.0,0.0,185.436,0,1000,0,0
1029,-1.899999976158142,0.955,0.949999988079071,0.0,0.0,0.0,192.91,0,1000,0,0
1030,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1031,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1032,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1033,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1034,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1035,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1036,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1037,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1038,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1039,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1040,-1.0666667222976685,0.962,0.5333333611488342,0.0,0.0,0.0,194.324,0,1000,0,0
1041,-1.0666660070419312,0.529,0.5333330035209656,0.0,0.0,0.0,106.858,0,1000,0,0
1042,-0.9666659832000732,0.493,0.4833329916000366,0.0,0.0,0.0,99.586,0,1000,0,0
1043,-1.0666660070419312,0.525,0.5333330035209656,0.0,0.0,0.0,106.05,0,1000,0,0
1044,-1.166666030883789,0.582,0.5833330154418945,0.0,0.0,0.0,117.564,0,1000,0,0
1045,-1.3666659593582153,0.683,0.6833329796791077,0.0,0.0,0.0,137.966,0,1000,0,0
1046,-1.166666030883789,0.583,0.5833330154418945,0.0,0.0,0.0,117.766,0,1000,0,0
1047,-1.266666054725647,0.642,0.6333330273628235,0.0,0.0,0.0,129.684,0,1000,0,0
1048,-1.3666659593582153,0.681,0.6833329796791077,0.0,0.0,0.0,137.562,0,1000,0,0
1049,-1.4666659832000732,0.715,0.7333329916000366,0.0,0.0,0.0,144.43,0,1000,0,0
1050,-2.0,0.957,1.0,0.004,0.0,0.0,203.326,4,996,0,0
1051,-2.0,0.982,1.0,0.002,0.0,0.0,203.37,2,998,0,0
1052,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1053,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1054,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1055,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1056,-2.0,1.0,1.0,0.011,0.0,0.0,229.533,11,989,0,0
1057,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1058,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1059,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1060,-2.0,0.935,1.0,0.0,0.0,0.0,188.87,0,1000,0,0
1061,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1062,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1063,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1064,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1065,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1066,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1067,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1068,-1.899999976158142,0.95,0.949999988079071,0.0,0.0,0.0,191.9,0,1000,0,0
1069,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1070,-2.0,0.994,1.0,0.005,0.0,0.0,213.303,5,995,0,0
1071,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1072,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1073,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1074,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1075,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1076,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1077,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1078,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1079,-2.0,0.989,1.0,0.008,0.0,0.0,219.802,8,992,0,0
1080,-1.4766666889190674,0.979,0.7383333444595337,0.0,0.0,0.0,197.758,0,1000,0,0
1081,-1.576665997505188,0.761,0.788332998752594,0.0,0.0,0.0,153.722,0,1000,0,0
1082,-1.7766660451889038,0.891,0.8883330225944519,0.0,0.0,0.0,179.982,0,1000,0,0
1083,-1.8766659498214722,0.925,0.9383329749107361,0.0,0.0,0.0,186.85,0,1000,0,0
1084,-1.97666597366333,0.983,0.988332986831665,0.0,0.0,0.0,198.566,0,1000,0,0
1085,-1.8766659498214722,0.912,0.9383329749107361,0.0,0.0,0.0,184.224,0,1000,0,0
1086,-1.97666597366333,0.978,0.988332986831665,0.0,0.0,0.0,197.556,0,1000,0,0
1087,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1088,-1.899999976158142,0.961,0.949999988079071,0.0,0.0,0.0,194.122,0,1000,0,0
1089,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1090,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1091,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1092,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1093,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1094,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1095,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1096,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1097,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1098,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1099,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1100,-1.6666666269302368,0.983,0.8333333134651184,0.0,0.0,0.0,198.566,0,1000,0,0
1101,-1.766666054725647,0.853,0.8833330273628235,0.0,0.0,0.0,172.306,0,1000,0,0
1102,-1.8666659593582153,0.935,0.9333329796791077,0.0,0.0,0.0,188.87,0,1000,0,0
1103,-1.666666030883789,0.82,0.8333330154418945,0.0,0.0,0.0,165.64,0,1000,0,0
1104,-1.766666054725647,0.868,0.8833330273628235,0.0,0.0,0.0,175.336,0,1000,0,0
1105,-1.5666660070419312,0.786,0.7833330035209656,0.0,0.0,0.0,158.772,0,1000,0,0
1106,-1.4666659832000732,0.749,0.7333329916000366,0.0,0.0,0.0,151.298,0,1000,0,0
1107,-1.4666659832000732,0.73,0.7333329916000366,0.0,0.0,0.0,147.46,0,1000,0,0
1108,-1.666666030883789,0.838,0.8333330154418945,0.0,0.0,0.0,169.276,0,1000,0,0
1109,-1.766666054725647,0.883,0.8833330273628235,0.0,0.0,0.0,178.366,0,1000,0,0
1110,-1.8666659593582153,0.936,0.9333329796791077,0.0,0.0,0.0,189.072,0,1000,0,0
1111,-1.9666659832000732,0.977,0.9833329916000366,0.0,0.0,0.0,197.354,0,1000,0,0
1112,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1113,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1114,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1115,-1.899999976158142,0.951,0.949999988079071,0.0,0.0,0.0,192.102,0,1000,0,0
1116,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1117,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1118,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1119,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1120,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1121,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1122,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1123,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1124,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1125,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1126,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1127,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1128,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1129,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1130,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1131,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1132,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1133,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1134,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1135,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1136,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1137,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1138,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1139,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1140,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1141,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1142,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1143,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1144,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1145,-2.0,0.936,1.0,0.001,0.0,0.0,191.575,1,999,0,0
1146,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1147,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1148,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1149,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1150,-1.0533332824707031,0.953,0.5266666412353516,0.0,0.0,0.0,192.506,0,1000,0,0
1151,-1.1533340215682983,0.564,0.5766670107841492,0.0,0.0,0.0,113.928,0,1000,0,0
1152,-0.9533339738845825,0.484,0.47666698694229126,0.0,0.0,0.0,97.768,0,1000,0,0
1153,-1.0533339977264404,0.516,0.5266669988632202,0.0,0.0,0.0,104.232,0,1000,0,0
1154,-1.1533340215682983,0.535,0.5766670107841492,0.0,0.0,0.0,108.07,0,1000,0,0
1155,-1.2533340454101562,0.596,0.6266670227050781,0.0,0.0,0.0,120.392,0,1000,0,0
1156,-1.4533339738845825,0.731,0.7266669869422913,0.0,0.0,0.0,147.662,0,1000,0,0
1157,-1.5533339977264404,0.78,0.7766669988632202,0.0,0.0,0.0,157.56,0,1000,0,0
1158,-1.6533340215682983,0.828,0.8266670107841492,0.0,0.0,0.0,167.256,0,1000,0,0
1159,-1.7533340454101562,0.874,0.8766670227050781,0.0,0.0,0.0,176.548,0,1000,0,0
1160,-1.8533339500427246,0.924,0.9266669750213623,0.0,0.0,0.0,186.648,0,1000,0,0
1161,-1.8533339500427246,0.901,0.9266669750213623,0.0,0.0,0.0,182.002,0,1000,0,0
1162,-1.9533339738845825,0.966,0.9766669869422913,0.0,0.0,0.0,195.132,0,1000,0,0
1163,-1.9533339738845825,0.978,0.9766669869422913,0.0,0.0,0.0,197.556,0,1000,0,0
1164,-1.9533339738845825,0.967,0.9766669869422913,0.0,0.0,0.0,195.334,0,1000,0,0
1165,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1166,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1167,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1168,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1169,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1170,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1171,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1172,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1173,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1174,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1175,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1176,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1177,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1178,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1179,-2.0,0.984,1.0,0.008,0.0,0.0,218.792,8,992,0,0
1180,-1.4766666889190674,0.977,0.7383333444595337,0.0,0.0,0.0,197.354,0,1000,0,0
1181,-1.576665997505188,0.763,0.788332998752594,0.0,0.0,0.0,154.126,0,1000,0,0
1182,-1.676666021347046,0.811,0.838333010673523,0.0,0.0,0.0,163.822,0,1000,0,0
1183,-1.7766660451889038,0.882,0.8883330225944519,0.0,0.0,0.0,178.164,0,1000,0,0
1184,-1.7766660451889038,0.865,0.8883330225944519,0.0,0.0,0.0,174.73,0,1000,0,0
1185,-1.576665997505188,0.802,0.788332998752594,0.0,0.0,0.0,162.004,0,1000,0,0
1186,-1.3766659498214722,0.696,0.6883329749107361,0.0,0.0,0.0,140.592,0,1000,0,0
1187,-1.47666597366333,0.716,0.738332986831665,0.0,0.0,0.0,144.632,0,1000,0,0
1188,-1.47666597366333,0.729,0.738332986831665,0.0,0.0,0.0,147.258,0,1000,0,0
1189,-1.576665997505188,0.78,0.788332998752594,0.0,0.0,0.0,157.56,0,1000,0,0
1190,-2.0,0.989,1.0,0.003,0.0,0.0,207.287,3,997,0,0
1191,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1192,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1193,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1194,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1195,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1196,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
1197,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1198,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1199,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1200,-2.0,1.0,1.0,0.059,0.0,0.0,349.677,59,941,0,0
1201,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1202,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1203,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1204,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1205,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1206,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1207,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1208,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1209,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1210,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1211,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1212,-2.0,1.0,1.0,0.041,0.0,0.0,304.623,41,959,0,0
1213,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1214,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1215,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1216,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1217,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1218,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1219,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1220,-2.0,1.0,1.0,0.066,0.0,0.0,367.198,66,934,0,0
1221,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1222,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1223,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1224,-2.0,1.0,1.0,0.068,0.0,0.0,372.204,68,932,0,0
1225,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1226,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1227,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1228,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1229,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1230,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1231,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1232,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1233,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1234,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1235,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1236,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1237,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1238,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1239,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1240,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1241,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1242,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1243,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1244,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1245,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1246,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1247,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1248,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1249,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1250,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1251,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1252,-2.0,1.0,1.0,0.059,0.0,0.0,349.677,59,941,0,0
1253,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1254,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1255,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1256,-2.0,1.0,1.0,0.069,0.0,0.0,374.707,69,931,0,0
1257,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1258,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1259,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1260,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1261,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1262,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1263,-2.0,1.0,1.0,0.065,0.0,0.0,364.695,65,935,0,0
1264,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1265,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1266,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1267,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1268,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1269,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1270,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1271,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1272,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1273,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1274,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1275,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1276,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1277,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1278,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1279,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1280,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1281,-2.0,1.0,1.0,0.041,0.0,0.0,304.623,41,959,0,0
1282,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1283,-2.0,1.0,1.0,0.058,0.0,0.0,347.174,58,942,0,0
1284,-2.0,1.0,1.0,0.061,0.0,0.0,354.683,61,939,0,0
1285,-2.0,1.0,1.0,0.066,0.0,0.0,367.198,66,934,0,0
1286,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1287,-2.0,1.0,1.0,0.037,0.0,0.0,294.611,37,963,0,0
1288,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1289,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1290,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1291,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1292,-2.0,1.0,1.0,0.058,0.0,0.0,347.174,58,942,0,0
1293,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1294,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1295,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1296,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1297,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1298,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1299,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1300,-1.6666666269302368,0.988,0.8333333134651184,0.0,0.0,0.0,199.576,0,1000,0,0
1301,-1.5666660070419312,0.762,0.7833330035209656,0.0,0.0,0.0,153.924,0,1000,0,0
1302,-1.5666660070419312,0.79,0.7833330035209656,0.0,0.0,0.0,159.58,0,1000,0,0
1303,-1.666666030883789,0.826,0.8333330154418945,0.0,0.0,0.0,166.852,0,1000,0,0
1304,-1.766666054725647,0.863,0.8833330273628235,0.0,0.0,0.0,174.326,0,1000,0,0
1305,-1.8666659593582153,0.922,0.9333329796791077,0.0,0.0,0.0,186.244,0,1000,0,0
1306,-1.9666659832000732,0.984,0.9833329916000366,0.0,0.0,0.0,198.768,0,1000,0,0
1307,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1308,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
