step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
5988,-0.30000001192092896,0.147,0.15000000596046448,0.0,0.0,0.0,12.348,0,1000,0,0
5989,-0.5,0.254,0.25,0.0,0.0,0.0,21.336,0,1000,0,0
5990,-0.4000000059604645,0.206,0.20000000298023224,0.0,0.0,0.0,17.304,0,1000,0,0
5991,-0.5,0.254,0.25,0.0,0.0,0.0,21.336,0,1000,0,0
5992,-0.699999988079071,0.356,0.3499999940395355,0.0,0.0,0.0,29.904,0,1000,0,0
5993,-0.6000000238418579,0.275,0.30000001192092896,0.0,0.0,0.0,23.1,0,1000,0,0
5994,-0.5,0.226,0.25,0.0,0.0,0.0,18.984,0,1000,0,0
5995,-0.5,0.266,0.25,0.0,0.0,0.0,22.344,0,1000,0,0
5996,-0.4000000059604645,0.198,0.20000000298023224,0.0,0.0,0.0,16.632,0,1000,0,0
5997,-0.20000000298023224,0.097,0.10000000149011612,0.0,0.0,0.0,8.148,0,1000,0,0
5998,-0.4000000059604645,0.229,0.20000000298023224,0.0,0.0,0.0,19.236,0,1000,0,0
5999,-0.6000000238418579,0.297,0.30000001192092896,0.0,0.0,0.0,24.948,0,1000,0,0
6000,-1.6666666269302368,0.98,0.8333333134651184,0.0,0.0,0.0,82.32,0,1000,0,0
6001,-1.5666660070419312,0.757,0.7833330035209656,0.0,0.0,0.0,63.588,0,1000,0,0
6002,-1.4666659832000732,0.751,0.7333329916000366,0.0,0.0,0.0,63.084,0,1000,0,0
6003,-1.3666659593582153,0.701,0.6833329796791077,0.0,0.0,0.0,58.884,0,1000,0,0
6004,-1.5666660070419312,0.751,0.7833330035209656,0.0,0.0,0.0,63.084,0,1000,0,0
6005,-1.666666030883789,0.849,0.8333330154418945,0.0,0.0,0.0,71.316,0,1000,0,0
6006,-1.8666659593582153,0.913,0.9333329796791077,0.0,0.0,0.0,76.692,0,1000,0,0
6007,-1.666666030883789,0.826,0.8333330154418945,0.0,0.0,0.0,69.384,0,1000,0,0
6008,-1.766666054725647,0.894,0.8833330273628235,0.0,0.0,0.0,75.096,0,1000,0,0
6009,-1.666666030883789,0.828,0.8333330154418945,0.0,0.0,0.0,69.552,0,1000,0,0
6010,-1.666666030883789,0.832,0.8333330154418945,0.0,0.0,0.0,69.888,0,1000,0,0
6011,-1.5666660070419312,0.78,0.7833330035209656,0.0,0.0,0.0,65.52,0,1000,0,0
6012,-1.3666659593582153,0.687,0.6833329796791077,0.0,0.0,0.0,57.708,0,1000,0,0
6013,-1.266666054725647,0.637,0.6333330273628235,0.0,0.0,0.0,53.508,0,1000,0,0
6014,-1.4666659832000732,0.724,0.7333329916000366,0.0,0.0,0.0,60.816,0,1000,0,0
6015,-1.666666030883789,0.824,0.8333330154418945,0.0,0.0,0.0,69.216,0,1000,0,0
6016,-1.5666660070419312,0.779,0.7833330035209656,0.0,0.0,0.0,65.436,0,1000,0,0
6017,-1.3666659593582153,0.687,0.6833329796791077,0.0,0.0,0.0,57.708,0,1000,0,0
6018,-1.3666659593582153,0.702,0.6833329796791077,0.0,0.0,0.0,58.968,0,1000,0,0
6019,-1.166666030883789,0.59,0.5833330154418945,0.0,0.0,0.0,49.56,0,1000,0,0
6020,-1.0666660070419312,0.535,0.5333330035209656,0.0,0.0,0.0,44.94,0,1000,0,0
6021,-0.9666659832000732,0.494,0.4833329916000366,0.0,0.0,0.0,41.496,0,1000,0,0
6022,-0.8666660189628601,0.406,0.43333300948143005,0.0,0.0,0.0,34.104,0,1000,0,0
6023,-0.7666659951210022,0.367,0.3833329975605011,0.0,0.0,0.0,30.828,0,1000,0,0
6024,-0.5666660070419312,0.281,0.2833330035209656,0.0,0.0,0.0,23.604,0,1000,0,0
6025,-0.3666659891605377,0.181,0.18333299458026886,0.0,0.0,0.0,15.204,0,1000,0,0
6026,-0.16666600108146667,0.072,0.08333300054073334,0.0,0.0,0.0,6.048,0,1000,0,0
6027,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6028,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6029,-0.10000000149011612,0.045,0.05000000074505806,0.0,0.0,0.0,3.78,0,1000,0,0
6030,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6031,-0.10000000149011612,0.06,0.05000000074505806,0.0,0.0,0.0,5.04,0,1000,0,0
6032,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6033,-0.30000001192092896,0.144,0.15000000596046448,0.0,0.0,0.0,12.096,0,1000,0,0
6034,-0.30000001192092896,0.161,0.15000000596046448,0.0,0.0,0.0,13.524,0,1000,0,0
6035,-0.20000000298023224,0.103,0.10000000149011612,0.0,0.0,0.0,8.652,0,1000,0,0
6036,-0.10000000149011612,0.047,0.05000000074505806,0.0,0.0,0.0,3.948,0,1000,0,0
6037,-0.10000000149011612,0.05,0.05000000074505806,0.0,0.0,0.0,4.2,0,1000,0,0
6038,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6039,-0.10000000149011612,0.056,0.05000000074505806,0.0,0.0,0.0,4.704,0,1000,0,0
6040,-0.30000001192092896,0.155,0.15000000596046448,0.0,0.0,0.0,13.02,0,1000,0,0
6041,-0.20000000298023224,0.095,0.10000000149011612,0.0,0.0,0.0,7.98,0,1000,0,0
6042,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6043,-0.10000000149011612,0.039,0.05000000074505806,0.0,0.0,0.0,3.276,0,1000,0,0
6044,-0.10000000149011612,0.039,0.05000000074505806,0.0,0.0,0.0,3.276,0,1000,0,0
6045,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6046,-0.10000000149011612,0.056,0.05000000074505806,0.0,0.0,0.0,4.704,0,1000,0,0
6047,-0.30000001192092896,0.142,0.15000000596046448,0.0,0.0,0.0,11.928,0,1000,0,0
6048,-0.30000001192092896,0.149,0.15000000596046448,0.0,0.0,0.0,12.516,0,1000,0,0
6049,-0.4000000059604645,0.202,0.20000000298023224,0.0,0.0,0.0,16.968,0,1000,0,0
6050,-0.6000000238418579,0.309,0.30000001192092896,0.0,0.0,0.0,25.956,0,1000,0,0
6051,-0.5,0.252,0.25,0.0,0.0,0.0,21.168,0,1000,0,0
6052,-0.4000000059604645,0.184,0.20000000298023224,0.0,0.0,0.0,15.456,0,1000,0,0
6053,-0.5,0.269,0.25,0.0,0.0,0.0,22.596,0,1000,0,0
6054,-0.5,0.249,0.25,0.0,0.0,0.0,20.916,0,1000,0,0
6055,-0.6000000238418579,0.282,0.30000001192092896,0.0,0.0,0.0,23.688,0,1000,0,0
6056,-0.5,0.25,0.25,0.0,0.0,0.0,21.0,0,1000,0,0
6057,-0.4000000059604645,0.204,0.20000000298023224,0.0,0.0,0.0,17.136,0,1000,0,0
6058,-0.20000000298023224,0.099,0.10000000149011612,0.0,0.0,0.0,8.316,0,1000,0,0
6059,-0.10000000149011612,0.05,0.05000000074505806,0.0,0.0,0.0,4.2,0,1000,0,0
6060,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6061,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6062,-0.30000001192092896,0.165,0.15000000596046448,0.0,0.0,0.0,13.86,0,1000,0,0
6063,-0.10000000149011612,0.064,0.05000000074505806,0.0,0.0,0.0,5.376,0,1000,0,0
6064,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6065,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6066,-0.30000001192092896,0.144,0.15000000596046448,0.0,0.0,0.0,12.096,0,1000,0,0
6067,-0.20000000298023224,0.09,0.10000000149011612,0.0,0.0,0.0,7.56,0,1000,0,0
6068,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6069,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6070,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6071,-0.10000000149011612,0.061,0.05000000074505806,0.0,0.0,0.0,5.124,0,1000,0,0
6072,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6073,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6074,-0.20000000298023224,0.105,0.10000000149011612,0.0,0.0,0.0,8.82,0,1000,0,0
6075,-0.10000000149011612,0.061,0.05000000074505806,0.0,0.0,0.0,5.124,0,1000,0,0
6076,-0.10000000149011612,0.055,0.05000000074505806,0.0,0.0,0.0,4.62,0,1000,0,0
6077,-0.20000000298023224,0.091,0.10000000149011612,0.0,0.0,0.0,7.644,0,1000,0,0
6078,-0.20000000298023224,0.08,0.10000000149011612,0.0,0.0,0.0,6.72,0,1000,0,0
6079,-0.30000001192092896,0.153,0.15000000596046448,0.0,0.0,0.0,12.852,0,1000,0,0
6080,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6081,-0.10000000149011612,0.054,0.05000000074505806,0.0,0.0,0.0,4.536,0,1000,0,0
6082,-0.10000000149011612,0.054,0.05000000074505806,0.0,0.0,0.0,4.536,0,1000,0,0
6083,-0.10000000149011612,0.041,0.05000000074505806,0.0,0.0,0.0,3.444,0,1000,0,0
6084,-0.30000001192092896,0.123,0.15000000596046448,0.0,0.0,0.0,10.332,0,1000,0,0
6085,-0.20000000298023224,0.087,0.10000000149011612,0.0,0.0,0.0,7.308,0,1000,0,0
6086,-0.10000000149011612,0.04,0.05000000074505806,0.0,0.0,0.0,3.36,0,1000,0,0
6087,-0.10000000149011612,0.061,0.05000000074505806,0.0,0.0,0.0,5.124,0,1000,0,0
6088,-0.10000000149011612,0.051,0.05000000074505806,0.0,0.0,0.0,4.284,0,1000,0,0
6089,-0.10000000149011612,0.056,0.05000000074505806,0.0,0.0,0.0,4.704,0,1000,0,0
6090,-0.10000000149011612,0.053,0.05000000074505806,0.0,0.0,0.0,4.452,0,1000,0,0
6091,-0.30000001192092896,0.149,0.15000000596046448,0.0,0.0,0.0,12.516,0,1000,0,0
6092,-0.10000000149011612,0.043,0.05000000074505806,0.0,0.0,0.0,3.612,0,1000,0,0
6093,-0.10000000149011612,0.044,0.05000000074505806,0.0,0.0,0.0,3.696,0,1000,0,0
6094,-0.30000001192092896,0.142,0.15000000596046448,0.0,0.0,0.0,11.928,0,1000,0,0
6095,-0.20000000298023224,0.1,0.10000000149011612,0.0,0.0,0.0,8.4,0,1000,0,0
6096,-0.10000000149011612,0.049,0.05000000074505806,0.0,0.0,0.0,4.116,0,1000,0,0
6097,-0.30000001192092896,0.154,0.15000000596046448,0.0,0.0,0.0,12.936,0,1000,0,0
6098,-0.30000001192092896,0.154,0.15000000596046448,0.0,0.0,0.0,12.936,0,1000,0,0
6099,-0.20000000298023224,0.086,0.10000000149011612,0.0,0.0,0.0,7.224,0,1000,0,0
6100,-2.27032080464084,0.953,1.0,0.108,0.0,0.037037037037037035,352.636,104,892,0,4
6101,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
6102,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
6103,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
6104,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6105,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
6106,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
6107,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6108,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6109,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
6110,-2.0,1.0,1.0,0.121,0.0,0.0,401.141,121,879,0,0
6111,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6112,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
6113,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
6114,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
6115,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
6116,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
6117,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
6118,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6119,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
6120,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
6121,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
6122,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
6123,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
6124,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
6125,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
6126,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
6127,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
6128,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
6129,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6130,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
6131,-2.0,1.0,1.0,0.117,0.0,0.0,390.657,117,883,0,0
6132,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6133,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
6134,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
6135,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6136,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
6137,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6138,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6139,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
6140,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
6141,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
6142,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
6143,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6144,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
6145,-2.0,1.0,1.0,0.12,0.0,0.0,398.52,120,880,0,0
6146,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
6147,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
6148,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
6149,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
6150,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6151,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
6152,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
6153,-2.0,1.0,1.0,0.085,0.0,0.0,306.785,85,915,0,0
6154,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
6155,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
6156,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
6157,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
6158,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6159,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
6160,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
6161,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
6162,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
6163,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
6164,-2.0,1.0,1.0,0.119,0.0,0.0,395.899,119,881,0,0
6165,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6166,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
6167,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
6168,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
6169,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
6170,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
6171,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
6172,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
6173,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
6174,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6175,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
6176,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
6177,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
6178,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
6179,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
6180,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6181,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
6182,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
6183,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
6184,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6185,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
6186,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
6187,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
6188,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6189,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
6190,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
6191,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
6192,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
6193,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
6194,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
6195,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
6196,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
6197,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
6198,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
6199,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
6200,-1.6666666269302368,0.98,0.8333333134651184,0.0,0.0,0.0,82.32,0,1000,0,0
6201,-1.5666660070419312,0.757,0.7833330035209656,0.0,0.0,0.0,63.588,0,1000,0,0
6202,-1.5666660070419312,0.788,0.7833330035209656,0.0,0.0,0.0,66.192,0,1000,0,0
6203,-1.3666659593582153,0.666,0.6833329796791077,0.0,0.0,0.0,55.944,0,1000,0,0
6204,-1.4666659832000732,0.712,0.7333329916000366,0.0,0.0,0.0,59.808,0,1000,0,0
6205,-1.3666659593582153,0.673,0.6833329796791077,0.0,0.0,0.0,56.532,0,1000,0,0
6206,-1.166666030883789,0.608,0.5833330154418945,0.0,0.0,0.0,51.072,0,1000,0,0
6207,-1.0666660070419312,0.547,0.5333330035209656,0.0,0.0,0.0,45.948,0,1000,0,0
6208,-1.166666030883789,0.559,0.5833330154418945,0.0,0.0,0.0,46.956,0,1000,0,0
6209,-1.0666660070419312,0.512,0.5333330035209656,0.0,0.0,0.0,43.008,0,1000,0,0
6210,-0.9666659832000732,0.476,0.4833329916000366,0.0,0.0,0.0,39.984,0,1000,0,0
6211,-0.9666659832000732,0.471,0.4833329916000366,0.0,0.0,0.0,39.564,0,1000,0,0
6212,-0.7666659951210022,0.396,0.3833329975605011,0.0,0.0,0.0,33.264,0,1000,0,0
6213,-0.9666659832000732,0.504,0.4833329916000366,0.0,0.0,0.0,42.336,0,1000,0,0
6214,-0.8666660189628601,0.437,0.43333300948143005,0.0,0.0,0.0,36.708,0,1000,0,0
6215,-1.0666660070419312,0.534,0.5333330035209656,0.0,0.0,0.0,44.856,0,1000,0,0
6216,-0.8666660189628601,0.433,0.43333300948143005,0.0,0.0,0.0,36.372,0,1000,0,0
6217,-0.8666660189628601,0.419,0.43333300948143005,0.0,0.0,0.0,35.196,0,1000,0,0
6218,-0.7666659951210022,0.365,0.3833329975605011,0.0,0.0,0.0,30.66,0,1000,0,0
6219,-0.6666659712791443,0.322,0.33333298563957214,0.0,0.0,0.0,27.048,0,1000,0,0
6220,-0.5666660070419312,0.285,0.2833330035209656,0.0,0.0,0.0,23.94,0,1000,0,0
6221,-0.3666659891605377,0.187,0.18333299458026886,0.0,0.0,0.0,15.708,0,1000,0,0
6222,-0.2666659951210022,0.122,0.1333329975605011,0.0,0.0,0.0,10.248,0,1000,0,0
6223,-0.16666600108146667,0.073,0.08333300054073334,0.0,0.0,0.0,6.132,0,1000,0,0
6224,-0.10000000149011612,0.059,0.05000000074505806,0.0,0.0,0.0,4.956,0,1000,0,0
6225,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6226,-0.10000000149011612,0.062,0.05000000074505806,0.0,0.0,0.0,5.208,0,1000,0,0
6227,-0.10000000149011612,0.038,0.05000000074505806,0.0,0.0,0.0,3.192,0,1000,0,0
6228,-0.20000000298023224,0.117,0.10000000149011612,0.0,0.0,0.0,9.828,0,1000,0,0
6229,-0.10000000149011612,0.051,0.05000000074505806,0.0,0.0,0.0,4.284,0,1000,0,0
6230,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6231,-0.10000000149011612,0.04,0.05000000074505806,0.0,0.0,0.0,3.36,0,1000,0,0
6232,-0.10000000149011612,0.054,0.05000000074505806,0.0,0.0,0.0,4.536,0,1000,0,0
6233,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6234,-0.20000000298023224,0.091,0.10000000149011612,0.0,0.0,0.0,7.644,0,1000,0,0
6235,-0.10000000149011612,0.06,0.05000000074505806,0.0,0.0,0.0,5.04,0,1000,0,0
6236,-0.30000001192092896,0.145,0.15000000596046448,0.0,0.0,0.0,12.18,0,1000,0,0
6237,-0.20000000298023224,0.1,0.10000000149011612,0.0,0.0,0.0,8.4,0,1000,0,0
6238,-0.30000001192092896,0.145,0.15000000596046448,0.0,0.0,0.0,12.18,0,1000,0,0
6239,-0.10000000149011612,0.045,0.05000000074505806,0.0,0.0,0.0,3.78,0,1000,0,0
6240,-0.10000000149011612,0.051,0.05000000074505806,0.0,0.0,0.0,4.284,0,1000,0,0
6241,-0.10000000149011612,0.054,0.05000000074505806,0.0,0.0,0.0,4.536,0,1000,0,0
6242,-0.20000000298023224,0.074,0.10000000149011612,0.0,0.0,0.0,6.216,0,1000,0,0
6243,-0.10000000149011612,0.056,0.05000000074505806,0.0,0.0,0.0,4.704,0,1000,0,0
6244,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6245,-0.30000001192092896,0.146,0.15000000596046448,0.0,0.0,0.0,12.264,0,1000,0,0
6246,-0.20000000298023224,0.104,0.10000000149011612,0.0,0.0,0.0,8.736,0,1000,0,0
6247,-0.10000000149011612,0.051,0.05000000074505806,0.0,0.0,0.0,4.284,0,1000,0,0
6248,-0.10000000149011612,0.046,0.05000000074505806,0.0,0.0,0.0,3.864,0,1000,0,0
6249,-0.30000001192092896,0.152,0.15000000596046448,0.0,0.0,0.0,12.768,0,1000,0,0
6250,-0.5,0.241,0.25,0.0,0.0,0.0,20.244,0,1000,0,0
6251,-0.4000000059604645,0.202,0.20000000298023224,0.0,0.0,0.0,16.968,0,1000,0,0
6252,-0.4000000059604645,0.195,0.20000000298023224,0.0,0.0,0.0,16.38,0,1000,0,0
6253,-0.30000001192092896,0.146,0.15000000596046448,0.0,0.0,0.0,12.264,0,1000,0,0
6254,-0.20000000298023224,0.09,0.10000000149011612,0.0,0.0,0.0,7.56,0,1000,0,0
6255,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6256,-0.10000000149011612,0.055,0.05000000074505806,0.0,0.0,0.0,4.62,0,1000,0,0
6257,-0.10000000149011612,0.065,0.05000000074505806,0.0,0.0,0.0,5.46,0,1000,0,0
6258,-0.10000000149011612,0.036,0.05000000074505806,0.0,0.0,0.0,3.024,0,1000,0,0
6259,-0.10000000149011612,0.053,0.05000000074505806,0.0,0.0,0.0,4.452,0,1000,0,0
6260,-0.10000000149011612,0.054,0.05000000074505806,0.0,0.0,0.0,4.536,0,1000,0,0
6261,-0.10000000149011612,0.047,0.05000000074505806,0.0,0.0,0.0,3.948,0,1000,0,0
6262,-0.10000000149011612,0.042,0.05000000074505806,0.0,0.0,0.0,3.528,0,1000,0,0
6263,-0.10000000149011612,0.043,0.05000000074505806,0.0,0.0,0.0,3.612,0,1000,0,0
6264,-0.10000000149011612,0.044,0.05000000074505806,0.0,0.0,0.0,3.696,0,1000,0,0
6265,-0.10000000149011612,0.047,0.05000000074505806,0.0,0.0,0.0,3.948,0,1000,0,0
6266,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6267,-0.10000000149011612,0.063,0.05000000074505806,0.0,0.0,0.0,5.292,0,1000,0,0
6268,-0.10000000149011612,0.052,0.05000000074505806,0.0,0.0,0.0,4.368,0,1000,0,0
6269,-0.10000000149011612,0.051,0.05000000074505806,0.0,0.0,0.0,4.284,0,1000,0,0
6270,-0.10000000149011612,0.043,0.05000000074505806,0.0,0.0,0.0,3.612,0,1000,0,0
6271,-0.20000000298023224,0.108,0.10000000149011612,0.0,0.0,0.0,9.072,0,1000,0,0
6272,-0.10000000149011612,0.058,0.05000000074505806,0.0,0.0,0.0,4.872,0,1000,0,0
6273,-0.10000000149011612,0.053,0.05000000074505806,0.0,0.0,0.0,4.452,0,1000,0,0
6274,-0.10000000149011612,0.048,0.05000000074505806,0.0,0.0,0.0,4.032,0,1000,0,0
6275,-0.20000000298023224,0.098,0.10000000149011612,0.0,0.0,0.0,8.232,0,1000,0,0
6276,-0.4000000059604645,0.196,0.20000000298023224,0.0,0.0,0.0,16.464,0,1000,0,0
6277,-0.6000000238418579,0.304,0.30000001192092896,0.0,0.0,0.0,25.536,0,1000,0,0
6278,-0.800000011920929,0.416,0.4000000059604645,0.0,0.0,0.0,34.944,0,1000,0,0
6279,-0.8999999761581421,0.431,0.44999998807907104,0.0,0.0,0.0,36.204,0,1000,0,0
6280,-0.800000011920929,0.403,0.4000000059604645,0.0,0.0,0.0,33.852,0,1000,0,0
6281,-0.699999988079071,0.362,0.3499999940395355,0.0,0.0,0.0,30.408,0,1000,0,0
6282,-0.8999999761581421,0.459,0.44999998807907104,0.0,0.0,0.0,38.556,0,1000,0,0
6283,-1.0,0.485,0.5,0.0,0.0,0.0,40.74,0,1000,0,0
6284,-1.0,0.474,0.5,0.0,0.0,0.0,39.816,0,1000,0,0
