packet_id,is_malware,was_dropped,latency_ns
152,0,0,17354
153,0,0,17255
154,0,0,17497
155,0,0,17484
156,0,0,18563
157,0,0,17855
158,0,0,17675
159,0,0,17128
160,0,0,17473
161,0,0,17300
162,0,0,17467
163,0,0,17435
164,0,0,17173
165,0,0,17427
166,0,0,17440
167,0,0,17828
168,0,0,17975
169,0,0,17496
170,0,0,17336
171,0,0,17518
172,0,0,17019
173,0,0,17505
174,0,0,39105
175,0,0,25771
176,0,0,21307
177,0,0,17750
178,0,0,17962
179,0,0,18390
180,0,0,16952
181,0,0,17293
182,0,0,28144
183,0,0,21310
184,0,0,19265
185,0,0,18035
186,0,0,17409
187,0,0,18673
188,0,0,18142
189,0,0,18085
190,0,0,17738
191,0,0,17897
192,0,0,23797
193,0,0,17309
194,0,0,17562
195,0,0,17696
196,0,0,17470
197,0,0,17085
198,0,0,17012
199,0,0,17000
200,0,0,17263
201,0,0,17589
202,0,0,17473
203,0,0,16925
204,0,0,17042
205,0,0,17313
206,0,0,17849
207,0,0,17789
208,0,0,17354
209,0,0,21062
210,0,0,72574
211,0,0,17995
212,0,0,17571
213,0,0,17638
214,0,0,17599
215,0,0,17823
216,0,0,17794
217,0,0,17591
218,0,0,17480
219,0,0,17860
220,0,0,17383
221,0,0,17556
222,0,0,17436
223,0,0,17394
224,0,0,17461
225,0,0,17121
226,0,0,17588
227,0,0,17567
228,0,0,17907
229,0,0,18144
230,0,0,17916
231,0,0,18008
232,0,0,17820
233,0,0,17319
234,0,0,17777
235,0,0,17579
236,0,0,17293
237,0,0,17647
238,0,0,16953
239,0,0,17287
240,0,0,17470
241,0,0,17400
242,0,0,17558
243,0,0,16884
244,0,0,17754
245,0,0,18042
246,0,0,17270
247,0,0,17733
248,0,0,17747
249,0,0,17804
250,0,0,17908
251,0,0,19006
252,0,0,17601
253,0,0,17836
254,0,0,17682
255,0,0,17505
256,0,0,17566
257,0,0,17870
258,0,0,17461
259,0,0,18189
260,0,0,18225
261,0,0,17530
262,0,0,17240
263,0,0,17568
264,0,0,17368
265,0,0,17758
266,0,0,16992
267,0,0,17580
268,0,0,17568
269,0,0,18177
270,0,0,18547
