packet_id,is_malware,latency_ns
1039,0,14002
1040,0,14296
1041,0,14181
1042,0,14297
1043,0,14279
1044,0,14370
1045,0,14392
1046,0,14467
1047,0,14625
1048,0,14323
1049,0,14153
1050,0,14284
1051,0,14832
1052,0,14288
1053,0,14396
1054,0,14037
1055,0,14419
1056,0,14399
1057,0,14321
1058,0,14286
1059,0,14227
1060,0,14089
1061,0,14391
1062,0,14381
1063,0,14332
1064,0,14678
1065,0,14486
1066,0,14366
1067,0,14451
1068,0,15327
1069,0,14319
1070,0,14481
1071,0,14581
1072,0,14165
1073,0,24709
1074,0,16696
1075,0,15207
1076,0,14662
1077,0,14680
1078,0,14421
1079,0,14357
1080,0,14610
1081,0,14775
1082,0,14556
1083,0,14356
1084,0,14307
1085,0,14633
1086,0,14607
1087,0,14621
1088,0,14433
1089,0,14690
1090,0,14240
1091,0,14273
1092,0,14146
1093,0,14059
1094,0,14433
1095,0,14502
1096,0,14544
1097,0,14227
1098,0,14440
1099,0,14546
1100,0,14768
1101,0,15621
1102,0,15123
1103,0,15289
1104,0,15463
1105,0,15484
1106,0,15844
1107,0,16343
1108,0,15219
1109,0,15394
1110,0,15543
1111,0,15359
1112,0,15544
1113,0,15976
1114,0,19096
1115,0,15896
1116,0,15640
1117,0,15151
1118,0,15296
1119,0,15702
1120,0,15684
1121,0,15621
1122,0,15327
1123,0,15072
1124,0,15456
1125,0,15587
1126,0,15561
1127,0,15221
1128,0,15710
1129,0,18664
1130,0,16251
1131,0,16834
1132,0,15345
1133,0,15542
1134,0,15220
1135,0,15632
1136,0,15923
1137,0,15863
1138,0,15481
1139,0,23306
1140,0,19881
1141,0,16141
1142,0,15600
1143,0,15475
1144,0,15390
1145,0,15836
1146,0,15736
1147,0,15367
1148,0,15325
1149,0,15182
1150,0,15389
1151,0,15456
1152,0,15044
1153,0,15356
1154,0,15353
1155,0,15575
1156,0,15093
1157,0,15912
1158,0,15263
1159,0,14182
1160,0,15362
1161,0,23476
1162,0,19284
1163,0,15030
1164,0,14818
1165,0,14577
1166,0,14426
1167,0,14474
1168,0,14188
1169,0,14335
1170,0,14515
1171,0,14714
1172,0,14395
1173,0,14289
1174,0,14503
1175,0,14435
1176,0,14458
1177,0,14492
1178,0,15342
1179,0,14389
1180,0,14292
1181,0,14562
1182,0,14755
1183,0,14436
1184,0,14332
1185,0,14685
1186,0,14276
1187,0,14402
1188,0,14170
1189,0,14358
1190,0,14372
1191,0,14144
1192,0,14111
1193,0,14021
1194,0,14338
1195,0,14027
1196,0,14236
1197,0,14184
1198,0,14521
1199,0,14497
1200,0,14195
1201,0,14369
1202,0,14557
1203,0,14213
1204,0,14234
1205,0,14423
1206,0,14159
1207,0,14554
1208,0,14413
1209,0,15174
1210,0,14307
1211,0,14469
1212,0,14762
1213,0,14307
1214,0,14422
1215,0,14557
1216,0,14337
1217,0,14231
1218,0,14255
1219,0,19231
1220,0,16032
1221,0,14995
1222,0,14504
1223,0,14508
1224,0,14295
1225,0,14180
1226,0,14351
1227,0,14457
1228,0,14403
1229,0,14329
1230,0,14357
1231,0,14570
1232,0,14169
1233,0,14181
1234,0,14169
1235,0,14286
1236,0,14568
1237,0,14497
1238,0,14165
1239,0,14347
1240,0,14453
1241,0,14580
1242,0,14065
1243,0,14102
1244,0,14308
1245,0,14136
1246,0,14260
1247,0,14423
1248,0,14175
1249,0,14588
1250,0,14871
1251,0,14244
1252,0,14427
1253,0,14666
1254,0,14449
1255,0,15095
1256,0,14536
1257,0,14329
1258,0,14256
1259,0,14477
1260,0,14294
1261,0,14729
1262,0,14175
1263,0,14454
1264,0,14073
1265,0,14959
1266,0,14214
1267,0,14243
1268,0,14545
1269,0,14412
1270,0,14055
1271,0,14337
1272,0,14431
1273,0,14171
1274,0,13923
1275,0,14454
1276,0,14050
1277,0,14374
1278,0,14265
1279,0,14472
1280,0,14998
1281,0,14467
1282,0,14099
1283,0,14063
1284,0,14041
1285,0,14038
1286,0,14575
1287,0,14245
1288,0,14476
1289,0,14892
1290,0,18475
1291,0,15277
1292,0,14718
1293,0,14332
1294,0,14748
1295,0,14210
1296,0,14394
1297,0,14365
1298,0,14253
1299,0,14272
1300,0,14360
1301,0,14978
1302,0,15220
1303,0,16699
1304,0,15410
1305,0,18840
1306,0,15504
1307,0,17061
1308,0,14383
1309,0,14603
1310,0,14407
1311,0,14420
1312,0,15318
1313,0,14183
1314,0,14219
1315,0,14212
1316,0,14508
1317,0,14036
1318,0,14413
1319,0,14397
1320,0,14589
1321,0,14248
1322,0,14406
1323,0,14691
1324,0,14412
1325,0,14476
